Person_ID,Reporter_Name,Outlet_Name,Outlet_URL,Outlet_ID,Circulation
3888,Jack Baruth,Hagerty.com,https://www.hagerty.com/media/,3583,0
3889,Luke Crisell,Nylon For Guys,http://www.nylon.com/guys,48,"98,094"
3900,Jerry Reynolds,Car Pro USA,https://www.carprousa.com/,3289,"123,579"
3900,Jerry Reynolds,Los Angeles Times,http://www.latimes.com,401,"417,936"
3900,Jerry Reynolds,Houston Chronicle,https://www.houstonchronicle.com/,365,"161,792"
3900,Jerry Reynolds,Youtube.com,https://www.youtube.com/user/CARPROSHOW/featured,1833,"23,500"
3900,Jerry Reynolds,SFGate.com,https://www.sfgate.com/,1718,"34,000,000"
3929,Jason Cammisa,Road & Track,,51,"581,986"
3929,Jason Cammisa,Instagram,https://www.instagram.com/jasoncammisa/,3095,"100,000"
3929,Jason Cammisa,Hagerty,https://www.youtube.com/c/Hagerty/featured,5837,"1,400,000"
3950,Jo Ann Holt,TexasHillCountry.com,https://texashillcountry.com/,5574,"211,318"
3950,Jo Ann Holt,Focus Daily News,https://www.focusdailynews.com/,259,"18,045"
3950,Jo Ann Holt,Daily Commercial Record,https://www.dailycommercialrecord.com/,2425,"20,000"
3950,Jo Ann Holt,The Epoch Times,https://www.theepochtimes.com/,2363,"5,822,462"
3961,Reinaldo Acosta,Miamismith.com,http://miamismith.com/ ,4670,400
3962,Tony Lesesne,In Focus Magazine ,https://www.infocustv.online/,2094,"5,000"
3962,Tony Lesesne,Autofocus World,https://www.autofocusworld.com/,6389,"2,500"
3962,Tony Lesesne,Youtube.com,https://www.youtube.com/@autofocusworldtv,1833,635
3963,Angelica Willard,Drivelatino.com,https://drivelatino.com/,6323,"2,000"
3973,Greg Rasa,AutoBlog,https://www.autoblog.com/,1349,"9,404,308"
4009,Liane Yvkoff,Forbes,https://www.forbes.com,1498,"23,040,308"
4009,Liane Yvkoff,TheDrive.com,https://www.thedrive.com,3689,"4,021,560"
4009,Liane Yvkoff,roadtrippers.com,https://roadtrippers.com/,6388,"1,300,000"
4028,Maria Ravani,Sobre Rodas,https://sobrerodasusa.com/,1840,"7,600"
4053,Tim Banse,Gazette,https://www.thegazette.com/,249,"150,000"
4056,Steven Ewing,CNET Reviews Online,https://www.cnet.com/roadshow ,1709,"38,622,861"
4056,Steven Ewing,instagram.com,https://www.instagram.com,4410,"50,000"
4056,Steven Ewing,Jalopnik,https://jalopnik.com,1525,"50,000"
4056,Steven Ewing,TheVerge,https://www.theverge.com/,3934,"50,000"
4056,Steven Ewing,SlashGear,http://www.slashgear.com,6456,"100,000"
4056,Steven Ewing,Edmunds,http://www.edmunds.com,1289,"7,000,000"
4056,Steven Ewing,BBC America / Top Gear,http://www.topgear.com,2453,"1,000,000"
4084,Phillip Shuyler,Autobytel.com,http://www.autobytel.com/,1351,"445,109"
4084,Phillip Shuyler,CarGurus.com,https://www.cargurus.com,3074,"50,000"
4084,Phillip Shuyler,Instagram,https://www.instagram.com/theshuyler/,3095,236
4084,Phillip Shuyler,youtube.com/Autobytel,https://www.youtube.com/c/autobytel,5848,"183,000"
4084,Phillip Shuyler,TikTok,https://www.tiktok.com/@coolcarfeatures,6129,"21,700"
4084,Phillip Shuyler,Youtube.com,https://www.youtube.com,1833,"194,000"
4088,Tom Appel,Consumer Guide Automotive ,https://consumerguide.com/,1287,"247,041"
4095,Michael  Mraz,Esquire.com,http://www.esquire.com/,4149,"765,702"
4114,Antonio Alvendia,motormavens.com,http://motormavens.com/,4688,"28,196"
4124,Michael Harley,Forbes,http://www.forbes.com ,1498,"28,307,082"
4145,Nathan Adlen,TFLcar.com,https://www.tflcar.com/,1867,"98,461"
4145,Nathan Adlen,Examiner.com,http://www.examiner.com,1294,"5,008"
4145,Nathan Adlen,Esquire.com,http://www.mademan.com,4149,"5,933"
4145,Nathan Adlen,Youtube.com,https://www.youtube.com/c/TFLcar/videos,1833,"932,000"
4152,Alex Kalogianni,gearpatrol.com,https://gearpatrol.com/,1929,"1,211,596"
4152,Alex Kalogianni,Youtube.com,https://www.youtube.com/user/TTACVideo,1833,"331,000"
4152,Alex Kalogianni,Instagram,https://instagram.com,3095,"5,000"
4152,Alex Kalogianni,Forbes,https://forbes.com,1498,"23,040,308"
4152,Alex Kalogianni,TechCrunch,https://techcrunch.com,3890,"10,980,682"
4152,Alex Kalogianni,BBC America / Top Gear,https://www.topgear.com/,2453,"10,000,000"
4156,Jonathan Spira,FrequentBusinessTraveler.com,http://www.frequentbusinesstraveler.com ,2705,"2,585"
4159,Rebecca Lindland,Forbes,https://www.forbes.com/ ,1498,"23,040,308"
4159,Rebecca Lindland,New York Daily News,http://www.nydailynews.com ,1627,"2,728,247"
4159,Rebecca Lindland,AutoGravity.com,https://www.autogravity.com/,5536,"159,360"
4159,Rebecca Lindland,RebeccaDrives.com,http://rebeccadrives.com,5679,"1,500"
4159,Rebecca Lindland,Wheelbearings Media,http://www.wheelbearingsmedia.com,5295,"5,000"
4194,Monica Botero,El Colombiano Newspaper,http://www.elcolombiano.net/,2073,"35,000"
4235,Jeff  Glucker,Hooniverse.com,http://hooniverse.com/,1992,"20,040"
4235,Jeff  Glucker,Autotrader.com,http://autotrader.com,1928,"4,531,481"
4235,Jeff  Glucker,youtube,https://www.youtube.com/@TheHooniverse,6411,"47,000"
4261,Greg Rubenstein,North Valley Magazine,http://www.northvalleymagazine.com/,1829,"30,000"
4283,Ed  Kim,eAutoPacific,https://eautopacific.com/,5513,"5,000"
4304,Lauren Fix,LaurenFix.com,http://www.laurenfix.com/,2389,"1,708"
4304,Lauren Fix,Instagram,https://www.instagram.com/laurenfix/,3095,"13,500"
4304,Lauren Fix,Youtube.com,https://www.youtube.com/user/laurenfix,1833,"94,200"
4366,Jenny Klass (formerly White),Rocky Mount Telegram,https://www.rockymounttelegram.com/,554,"24,478"
4366,Jenny Klass (formerly White),The Daily Advance,http://www.dailyadvance.com,5759,"7,721"
4366,Jenny Klass (formerly White),Daily Reflector,http://www.reflector.com,334,"15,431"
4403,Antoine Guilbaud,BurlappCars.com, ,1911,"200,000"
4438,Brett Berk,Automobile (print + www),https://www.automobilemag.com/,4238,"413,112"
4438,Brett Berk,AutoBlog,https://www.autoblog.com/,1349,"9,404,308"
4438,Brett Berk,GQ Gentlemen's Quarterly,http://www.gq.com/,35,"947,083"
4438,Brett Berk,Yahoo! News,https://news.yahoo.com,2498,"159,759,516"
4438,Brett Berk,Facebook.com,https://facebook.com,4411,200
4438,Brett Berk,Instagram,https://instagram.com,3095,"500,000"
4438,Brett Berk,Le Car,https://Lecar.com,6065,"6,000"
4438,Brett Berk,Forbes,https://www.forbes.com,1498,"23,040,308"
4438,Brett Berk,Jalopnik,https://jalopnik.com,1525,"1,539,721"
4438,Brett Berk,New York Times Online,https://nytimes.com,1306,"483,701"
4438,Brett Berk,Architectural Digest,"https://architecturaldigest,com",6233,"5,170,000"
4438,Brett Berk,Forbes,https://forbes.com,1498,"23,040,308"
4438,Brett Berk,Good Housekeeping,https://goodhousekeeping.com,2384,"31,862,356"
4438,Brett Berk,Wall Street Journal ,https://www.wsj.com/business/autos/,1320,"21,000,000"
4447,Matt Degen,Kelley Blue Book, ,2081,"20,000,000"
4447,Matt Degen,Kelley Blue Book,http://www.kbb.com/,2081,"4,693,725"
4449,Richard  Posluszny,AutoSpies,https://www.autospies.com/,1447,"20,970"
4449,Richard  Posluszny,BerganCountyTheMag,https://issuu.com,4098,"5,971"
4450,Will Sabel Courtney,Instagram,https://instagram.com,3095,"1,000"
4450,Will Sabel Courtney,Road & Track,https://www.roadandtrack.com/,51,"1,000,000"
4450,Will Sabel Courtney,Twitter,https://x.com/WillSCourtney/,3043,"1,002"
4451,Jawn Murray,alwaysalist.com,http://alwaysalist.com/,2507,733
4451,Jawn Murray,Instagram,https://www.instagram.com/jawnmurray/?hl=en,3095,"40,800"
4542,Jeff Fortson,jeffcars.com,http://jeffcars.com/,2716,"2,100"
4544,Anqoinette Crosby,automobilesillustrated.com,https://www.automobilesillustrated.com/,4122,"5,000"
4568,David Muramoto,Redline Magazine,http://fliphtml5.com/bookcase/ncrb,4286,"6,500"
4591,Carter Jung,AutoBlog,https://www.autoblog.com/,1349,"2,095,103"
4596,Mark Boyadjis,IHS Markit,https://autotechinsight.ihsmarkit.com/reports,5675,"3,674"
4596,Mark Boyadjis,instagram.com/markboyadjis,https://www.instagram.com/markboyadjis/,5833,78
4596,Mark Boyadjis,twitter.com/MarkBoyadjis,https://twitter.com/MarkBoyadjis,6052,291
4619,Ruben Mantilla,Goles Automovilismo,,2169,"30,000"
4822,Justin Cupler,CarsDirect.com,http://www.carsdirect.com/,3082,"646,783"
4822,Justin Cupler,Insidercarnews.com,https://www.insidercarnews.com/,5986,"44,640"
4822,Justin Cupler,Autogazine.com,https://www.autogazine.com/,6401,"1,095"
4860,Nicolas Stecher,Maxim.com (online only), ,2889,"250,000"
4860,Nicolas Stecher,The Drive, ,5036,"500,000"
4865,Hannah Elliott,Bloomberg,https://bloomberg.com,1643,"124,499,490"
4891,Paul Schmucker,EverydayDriver.com,https://www.everydaydriver.com/,2005,"10,000"
4891,Paul Schmucker,Youtube.com,https://www.youtube.com/user/EverydayDriver,1833,"463,000"
4894,Richard Truett,Automotive News,http://www.autonews.com,1195,"56,684"
4896,Michael Strong,Detroit Bureau,http://www.thedetroitbureau.com/,5773,"10,572"
4902,Christopher Nelson,Car and Driver,http://www.caranddriver.com/,26,"1,212,174"
4904,Brady Holt,The Northwest Current,	https://currentnewspapers.com/,3826,"48,205"
4904,Brady Holt,Montgomery County Sentienel,https://mont.thesentinel.com/,3957,"10,000"
4904,Brady Holt,Autobytel.com,http://www.autobytel.com,1351,"445,109"
4904,Brady Holt,Bay Weekly,http://bayweekly.com,5264,"25,000"
4904,Brady Holt,Topspeed.com,https://www.topspeed.com/,1801,"955,930"
4904,Brady Holt,Carfax.com,https://www.carfax.com/,3239,"17,674,350"
4904,Brady Holt,Car.com,https://www.car.com/,6358,"599,760"
4904,Brady Holt,HealthandWealthBulletin.com,https://healthandwealthbulletin.com/,6406,"2,685"
4904,Brady Holt,autoweb.com,https://www.autoweb.com/,6530,"1,000"
4914,Lara Schmoisman ,Conduciendo.com, ,4225,"16,000"
4932,George Notaras,Youtube.com,https://www.youtube.com/channel/UCZgfBoK6nAiGaUclljtPYrw,1833,"202,000"
4932,George Notaras,Facebook.com,https://www.facebook.com,4411,"50,000"
4934,Sam Abuelsamid,Wheelbearings Media,https://wheelbearings.media/,5295,"25,000"
4934,Sam Abuelsamid,Forbes,	http://www.forbes.com,1498,"669,672"
4934,Sam Abuelsamid,Consumer Guide Automotive ,https://blog.consumerguide.com/,1287,"34,091"
4937,Wayne Gerdes,Cleanmpg.com,http://www.cleanmpg.com/community/index.php?portal/,2184,"5,694"
4945,Jose Delfino,Elautomovilista.com,https://www.elautomovilista.com,3728,"49,522"
4945,Jose Delfino,Automundo Magazine,http://www.automundomagazine.com/,2763,"103,466"
4945,Jose Delfino,Youtube.com,https://www.youtube.com/user/josedelfinocavero,1833,300
4956,Wally Cahill,Vimeo.com,https://vimeo.com/,1993,"1,300"
4956,Wally Cahill,AZTV Channel 7,https://www.aztv.com/,5974,"1,900,000"
4980,Christine Henley,Youtube.com,https://www.youtube.com/channel/UCASdNl0eESlmjmCVJ2U0D7A,1833,"265,000"
5000,Omar Rana,Autonation,	https://autonationdrive.com,2983,"10,289"
5000,Omar Rana,TikTok,https://www.tiktok.com/,6129,"327,000"
5000,Omar Rana,Youtube.com,https://youtube.com/omardrives,1833,"7,000"
5000,Omar Rana,Instagram,https://www.instagram.com/omardrives/,3095,"108,000"
5016,Michael Karesh,TrueDelta,https://www.truedelta.com/,2372,"50,975"
5028,Josh Rubin,Cool Hunting,https://coolhunting.com/,5713,"58,784"
5028,Josh Rubin,Instagram,https://www.instagram.com/joshrubin/?hl=en,3095,"19,100"
5029,Andrew Ganz,Capital One | Auto Navigator,https://www.capitalone.com/cars/learn,5090,"103,000"
5029,Andrew Ganz,Autotrader.com,http://www.autotrader.com,1928,"4,531,481"
5029,Andrew Ganz,Kelley Blue Book,https://www.kbb.com/,2081,"22,350,000"
5029,Andrew Ganz,New Car Test Drive,https://www.newcartestdrive.com/,1305,"142,000"
5029,Andrew Ganz,CarConnection.com,https://www.thecarconnection.com/,1759,"1,500,000"
5029,Andrew Ganz,Motor Authority,https://www.motorauthority.com/news/first-drives,1302,"1,000"
5035,Tim Healey,The Truth About Cars,https://www.thetruthaboutcars.com/category/reviews,1318,"230,633"
5037,Jeffrey Gomez,Snob Magazine, ,3783,"75,000"
5042,Jim Resnick,Ars Technica,https://arstechnica.com/,4010,"14,590,000"
5042,Jim Resnick,Capital One | Auto Navigator,https://www.capitalone.com/cars/,5090,"12,000,000"
5042,Jim Resnick,Facebook.com,https://www.facebook.com/jamesmresnick,4411,200
5042,Jim Resnick,JDPower.com,https://www.jdpower.com/,1933,"4,550,000"
5047,Malcolm  Hogan,Automotiveaddicts.com,http://www.automotiveaddicts.com/,1800,"16,383"
5047,Malcolm  Hogan,Insideevs.com,https://insideevs.com,5571,"10,000"
5053,Brandan Gillogly,Hagerty.com,https://www.hagerty.com ,3585,"375,791"
5095,Myles Kornblatt,Florida Weekly,http://palmbeach.floridaweekly.com/,3647,"3,454"
5101,Anne Fleming,women-drivers.com,https://women-drivers.com/,2112,"75,000"
5108,Candice Merrill,PasadenaNow.com,https://www.pasadenanow.com/wheels/,1991,"28,196"
5117,Zeid Nasser,TheIntelligentDriver.com,http://www.theintelligentdriver.com/ ,4124,"1,435"
5137,Byron Hurd,TheDrive.com,https://www.thedrive.com/,3689,"2,567,249"
5150,Jim Redden,Portland Tribune ,,1662,"425,700"
5150,Jim Redden,Sherwood Gazette,https://www.sherwoodgazette.com/,6509,"1,193"
5164,Josh  Condon,Robb Report,http://robbreport.com/,1203,"362,458"
5164,Josh  Condon,Yahoo! Auto,https://www.yahoo.com,2189,"106,050"
5164,Josh  Condon,TheDrive.com,https://www.thedrive.com/,3689,"4,021,560"
5178,Andy Lilienthal,CrankShaftCulture.com,https://crankshaftculture.com/,5407,"16,680"
5180,Kurt Hansen,104.3FM The Fan,https://1043thefan.com/,5449,"227,663"
5181,Ivan Katz,Youtube.com,https://www.youtube.com/user/drivinivankatz,1833,"6,740"
5183,Seyth Miersma,Instagram,https://www.instagram.com/motor1com/,3095,"178,000"
5183,Seyth Miersma,Youtube.com,https://www.youtube.com/worldcarfans/videos,1833,"252,000"
5183,Seyth Miersma,Facebook.com,https://www.facebook.com/watch/motor1com/,2371,"634,713"
5183,Seyth Miersma,Instagram,https://www.instagram.com/seythmiersma/,6353,886
5183,Seyth Miersma,TikTok,https://www.tiktok.com/@motor1.com,6129,"2,257"
5183,Seyth Miersma,Twitter,https://twitter.com/Seyth,3043,"2,069"
5183,Seyth Miersma,MSN Autos,http://msn.com/,1330,"122,324,477"
5191,Thomas  Williams,The GarageBlog,http://thegarageblog.com/garage ,3931,56
5198,John Voelcker,GreenCarReports.com,http://www.greencarreports.com/,2041,"291,151"
5218,Sean Tucker,Kelley Blue Book,https://www.kbb.com/,2081,"4,693,725"
5218,Sean Tucker,Instagram,https://www.instagram.com/kbb_com/?hl=en,3095,"75,400"
5218,Sean Tucker,Autotrader.com,https://www.autotrader.com/,1928,"4,531,481"
5234,Bradley Hasemeyer,Instagram,https://www.instagram.com/bhaz/,3095,"4,284"
5234,Bradley Hasemeyer,Facebook.com,https://www.facebook.com/TheBradleyHasemeyer/,4411,"5,677"
5234,Bradley Hasemeyer,HotCars.com,https://www.hotcars.com/,5870,"6,681,227"
5234,Bradley Hasemeyer,Youtube.com,https://www.youtube.com/@bhaz/featured,1833,"2,240"
5295,Peter Couture,Tampa Bay Times,https://www.tampabay.com/,2119,"157,236"
5305,Sekou Writes,Simply Rides,http://simplyrides.com ,3007,500
5308,Jaime Gabaldoni,Facebook.com,https://www.facebook.com/univisionabordo/?ref=page_internal,4411,"273,000"
5308,Jaime Gabaldoni,Youtube.com,https://www.youtube.com/c/JaimeGabaldoni/featured,1833,"278,000"
5308,Jaime Gabaldoni,Instagram,https://www.instagram.com/jaime_gabaldoni/,3095,"136,000"
5308,Jaime Gabaldoni,Univision.com,https://www.univision.com/carros,1802,"12,581,136"
5308,Jaime Gabaldoni,TikTok,https://www.tiktok.com/@jaime_gabaldoni,6129,"391,200"
5314,Dennis Byron Jr,Instagram,https://www.instagram.com/realalesharpton/,3095,"11,900"
5314,Dennis Byron Jr,Citylifestyle.com,https://citylifestyle.com/,5876,"172,020"
5314,Dennis Byron Jr,alesharpton.blogsport.com,http://alesharpton.blogspot.com/,5467,"172,020"
5314,Dennis Byron Jr,Thecut.co,https://www.thecut.co/,6301,"137,220"
5314,Dennis Byron Jr,Atlanta Voice,https://theatlantavoice.com/,710,"20,000"
5325,Matt Farah,Youtube.com,https://www.youtube.com/user/TheSmokingTire/featured,1833,"943,000"
5325,Matt Farah,Facebook.com,Facebook: facebook.com/thesmokingtire,2371,"701,000"
5325,Matt Farah,Instagram,Instagram: instagram.com/thesmokingtire,3095,"245,000"
5359,Steven Cypher,LotPro.com,https://www.lotpro.com/,2050,486
5359,Steven Cypher,CarsDirect.com,http://www.carsdirect.com,3082,"646,783"
5360,Steve Smirnis,Building Savvy,http://www.thesavvylist.com,5735,"23,700"
5360,Steve Smirnis,The Savvy List,https://thesavvylist.com/home/,6471,"2,600"
5360,Steve Smirnis,Instagram,https://www.instagram.com/thesavvylist/,3095,129
5365,Laura Burstein,Cardesigntv.com,http://www.cardesignnews.com/ ,1983,"17,533"
5365,Laura Burstein,Robb Report,http://robbreport.com/ ,1203,"362,458"
5365,Laura Burstein,Yahoo! Auto,http://autos.yahoo.com ,2189,"106,050"
5373,Eric Trytko,Hooniverse.com,http://hooniverse.com,1992,"10,493"
5373,Eric Trytko,Rumblestrip,http://rumblestrip.net,2051,500
5373,Eric Trytko,pickuptrucktalk.com,https://pickuptrucktalk.com/,4055,"2,054"
5390,Lonnie Johnson,KTBB News-Talk-Sports,https://www.ktbb.com/sports/,5625,"4,500"
5401,Roman Mica,TFLcar.com,https://www.tflcar.com/,1867,"98,461"
5401,Roman Mica,CNN.com,https://www.cnn.com,5765,"36,550,379"
5401,Roman Mica,Examiner.com,http://www.examiner.com,1294,"5,008"
5401,Roman Mica,Youtube.com,https://www.youtube.com/@TFLnow,1833,"425,000"
5410,David Undercoffler,Autolist.com,https://autolist.com,5164,"1,309,170"
5410,David Undercoffler,Forbes,http://www.forbes.com/,1498,"669,672"
5410,David Undercoffler,CarGurus.com,http://www.cargurus.com/,3074,"5,000,000"
5415,Adam Moore,Youtube.com,https://www.youtube.com/c/texasGarage,1833,"9,800"
5415,Adam Moore,TXgarage.com,https://txgarage.com/,1904,"3,000"
5419,Andrew Meister,Phoenix New Times,https://www.phoenixnewtimes.com/,13,"250,071"
5427,Jerry Hirsch,Instagram,https://www.instagram.com/trucksdotcom/,3095,"4,406"
5599,Fabian Campos,In Wheel Time,https://www.inwheeltime.com/,2413,"10,000"
5599,Fabian Campos,daddriver.com/,https://daddriver.com/,5866,"1,500"
5614,Jason Isley,Racer Media and Marketing,https://racer.com/,5292,"453,894"
5616,Mike Musto,Autonation, ,2983,"100,000"
5625,Patrick Rall,Torque News,http://www.torquenews.com/,2060,"220,045"
5627,John Clay Wolfe,The Real Deal,http://therealdeal.com,2766,"1,243,983"
5712,Larry Nutson,The Auto Channel,http://www.theautochannel.com,2080,"37,920"
5720,Erik Johnson,Automobile Magazine,https://www.automobilemag.com,22,"413,112"
5743,Matt Burns,TechCrunch,https://techcrunch.com,3890,"11,807,871"
5764,Jimmy Dinsmore,95Octane.com,https://95octane.com/,3148,"90,000"
5764,Jimmy Dinsmore,CarNewsCafe.com,https://www.carnewscafe.com/,3022,"4,939"
5764,Jimmy Dinsmore,Springfield News-Sun,http://www.springfieldnewssun.com,1974,"81,830"
5764,Jimmy Dinsmore,iSeeCars.com,https://www.iseecars.com/,2664,"1,960,000"
5764,Jimmy Dinsmore,Torque News,http://www.torquenews.com/,2060,"220,045"
5764,Jimmy Dinsmore,DaytonDailyNews.com,https://www.daytondailynews.com/,2445,"442,000"
5764,Jimmy Dinsmore,Instagram,https://www.instagram.com/driversside/,3095,"1,167"
5764,Jimmy Dinsmore,Hometown News Network,https://townnews.com/,6214,"2,000"
5764,Jimmy Dinsmore,pickuptrucktalk.com,https://pickuptrucktalk.com/,4055,"78,546"
5764,Jimmy Dinsmore,TheWeekendDrive.com,	http://www.theweekenddrive.com,1999,"4,700"
5785,Eduardo Hapke,Negocios Magazine,https://www.negociosmagazine.com/,2816,599
5785,Eduardo Hapke,HispanicTarget.com,https://hispanictarget.com/category/autos/,6533,312
5788,Joel Feder,GreenCarReports.com,https://www.greencarreports.com/,2041,"544,480"
5788,Joel Feder,The Car Connection,http://www.carconnection.com/,1283,"2,446,350"
5788,Joel Feder,Motor Authority,https://www.motorauthority.com/,1302,"1,433,355"
5806,Amos Kwon,CoolMaterial.com,https://coolmaterial.com/lifestyle/transportation/,6502,"4,422,000"
5806,Amos Kwon,Instagram,https://www.instagram.com/coolmaterial/,3095,"114,000"
5806,Amos Kwon,Consumer Guide Automotive ,https://consumerguide.com/,1287,"247,041"
5806,Amos Kwon,AutoBlog,https://www.autoblog.com/,1349,"3,692,416"
5816,Sam Smith,Hagerty.com,https://www.hagerty.com/media/,3585,"1,472,764"
5820,George Straton,Road Blazing,https://www.roadblazing.com/author/george/,4521,"9,500"
5820,George Straton,Twitter,https://x.com/GStratonDHS,6485,597
5836,Scott Sturgis,Philadelphia Inquirer,https://www.inquirer.com ,518,"183,432"
5836,Scott Sturgis,Pittsburgh Post-Gazette,https://www.post-gazette.com/,532,"50,000"
5869,Ronda Racha Penrice,Upscale,http://upscalemagazine.com/,64,"181,399"
5869,Ronda Racha Penrice,uptownmagazine,https://lifestylemaven.io/uptownmagazine/,4165,"104,734"
5869,Ronda Racha Penrice,Instagram,https://www.instagram.com/uptownmagazine/?hl=en,3095,"57,100"
5869,Ronda Racha Penrice,Ebony,https://www.ebony.com/,6309,"1,271,145"
5884,John Brandon,FoxNews.com,https://www.foxnews.com/,2144,"51,363,130"
5884,John Brandon,Twitter,https://twitter.com/jmbrandonbb,3043,"18,300"
5884,John Brandon,TechRadar.com,https://www.techradar.com/tag/on-the-road,3748,"38,719,639"
5884,John Brandon,Gearradical,https://gearadical.com/category/cars/,5890,"13,230"
5884,John Brandon,Forbes,https://www.forbes.com/sites/johnbbrandon/,1498,"669,672"
5891,Duane Pemberton,Communities Digital News,https://americanwirenews.com/,3332,"109,360"
5891,Duane Pemberton,LaurenFix.com,https://laurenfix.com,2389,"1,708"
5891,Duane Pemberton,Carcoachreports.com,https://carcoachreports.com/,6402,"5,000"
5896,Randy Stern,Car Soup,https://www.carsoup.com/,2369,"242,280"
5896,Randy Stern,Victory & Reseda,https://www.victoryandreseda.net/,2423,"4,230"
5896,Randy Stern,Gaywheels.com,https://gaywheels.com/,1619,"8,862"
5896,Randy Stern,Youtube.com,https://www.youtube.com/@VictoryandReseda,1833,634
5905,Jeremy Korzeniewski,AutoBlog,https://www.autoblog.com,1349,"2,095,103"
5905,Jeremy Korzeniewski,Youtube.com,https://www.youtube.com/c/Autoblogvideo,1833,"150,000"
5925,Courtney Messenbaugh,Encompass (Colorado),https://www.colorado.aaa.com/,3042,"390,000"
5932,Stephen  ( Steve) Williams,New York Times Online,https://www.nytimes.com,1306,"483,701"
5932,Stephen  ( Steve) Williams,AutoBlog,https://www.autoblog.com,1349,"3,692,416"
5937,David Amodeo,JDPower.com,http://www.jdpa.com/,1933,"422,287"
5943,Alex Dykes,Youtube.com,https://www.youtube.com/user/TTACVideo,1833,"334,000"
5943,Alex Dykes,Twitter,https://twitter.com/AlexOnAutos,3043,"1,168"
5957,Luis Fernandez,Garage TV,http://elgarage.com/,2188,"30,810"
5957,Luis Fernandez,Automotorpro.com,http://www.automotorpro.com/,4163,"5,000"
5957,Luis Fernandez,Autorutas.com,http://autorutas.com/,4027,166
5960,Diego Cichero,TelemundoDeportes.com,https://www.telemundodeportes.com/,5976,"35,027"
5960,Diego Cichero,Telemundo.com,https://www.telemundo.com/deportes,2107,"4,533,108"
5960,Diego Cichero,Autoalvolante.com,https://autoalvolante.com/,6521,"10,000"
5980,Sam Haymart,Youtube.com,https://www.youtube.com/user/TestDrivenTV,1833,"99,500"
5994,John Scott Lewinski,johnscottlewinski.com,http://www.johnscottlewinski.com/,5689,369
5994,John Scott Lewinski,Maxim.com (online only),https://www.maxim.com/rides/,2889,"452,160"
6006,Erick Ayapana,Motor Trend.com ,https://www.motortrend.com/car-reviews,1303,"1,547,308"
6008,Carrie  Kim,Autobytel.com,http://www.autobytel.com/,1351,"445,109"
6020,Daniel Dumas,Esquire.com,https://www.esquire.com,4149,"30,000,000"
6039,Ron  Cogan,Green Car Journal,http://www.greencar.com ,2059,"15,000"
6045,Jessica  (Bassett) Caldwell,Edmunds, ,1289,"19,000,000"
6096,Al  Vazquez ,Youtube.com,https://www.youtube.com/@AlVazquez/videos,1833,"407,000"
6096,Al  Vazquez ,Instagram,https://www.instagram.com/alvazqueztv/?hl=en,3095,"47,600"
6096,Al  Vazquez ,TikTok,https://www.tiktok.com/@alvazqueztv?lang=en,6129,"65,800"
6117,Kyle Lindsey,Youtube.com,https://www.youtube.com/user/saabkyle04,1833,"1,260,000"
6145,David Haraldsen,JetSet Magazine,https://www.jetsetmag.com/,2743,"86,000"
6167,Ross Kenneth Urken,Bloomberg,https://www.bloomberg.com/research/company/overview/overview.asp,1643,"10,545,978"
6167,Ross Kenneth Urken,Forbes,http://www.forbes.com ,1498,"28,307,082"
6217,Jaclyn Trop,MSN Autos,http://www.msn.com/en-us/autos,1330,"69,470,745"
6217,Jaclyn Trop,boston.com,http://www.boston.com/,2681,"230,756"
6217,Jaclyn Trop,Fortune Magazine,https://fortune.com/,1915,"852,077"
6248,Neal Pollack,Observer Media,http://www.observer.com,4669,"839,441"
6251,Leticia Barr,Instagram,https://www.instagram.com/techsavvymama/,3095,"10,600"
6251,Leticia Barr,TechSavvyMamma.com,https://techsavvymama.com/,2193,"78,990"
6254,Lily Chen,Asian Fortune,http://www.asianfortunenews.com/,2176,"3,259"
6259,Ben Klayman,Thomsonreuters.com,https://www.thomsonreuters.com/en.html,5771,"8,500,000"
6267,James Hills,ManTripping.com,http://www.mantripping.com/,2208,"12,264"
6267,James Hills,MSN Autos,http://msn.com/,1330,"127,227,053"
6290,Matt Coker,OC Weekly,https://ocweekly.com/ ,2464,"45,088"
6296,Jim Sharifi,US News & World Report ,https://www.usnews.com/,1912,"11,401,867"
6305,Bong Hung,Autotrader.com,http://www.autotrader.com/,1928,"4,531,481"
6308,Tony Ferrufino,KBNO 89.3,http://www.radioquebueno.com/,2616,"150,000"
6329,Richard Melick,factorytwofour.com,http://www.factorytwofour.com,3240,"2,351"
6342,Dan Poler,The Auto Channel,http://www.theautochannel.com,2080,"7,406"
6346,Vincent Nguyen,Instagram,https://www.instagram.com/vincentnguyen/,3095,"1,700"
6346,Vincent Nguyen,Facebook.com,https://www.facebook.com/vincentnguyen,4411,"1,000"
6346,Vincent Nguyen,Yanko Design,https://www.yankodesign.com/,6399,"2,489,000"
6367,Christopher Little,LimitedSlipBlog.com,https://limitedslipblog.com,2354,"9,500"
6385,Marc Carter,Torque Report,http://www.thetorquereport.com/,2240,"6,807"
6385,Marc Carter,Inhabitat.com,https://inhabitat.com/ ,2055,"436,828"
6387,Reed Berry,LAcar.com,https://www.lacar.com/,1835,"4,452"
6408,Skye  Moyer,realmomreviews.net,https://www.realmomreviews.com,2218,"12,060"
6410,Samuel Du,Instagram,https://www.instagram.com/duspeed/?hl=en,6353,"76,000"
